"Participant.Private.ID","Participant.Status","gorillaExp","arm","Question.Key","Response","order","chatType","question","questionFull","bfi_extraversion","bfi_agreeableness","bfi_conscientiousness","bfi_neuroticism","bfi_openness","chat"
11665444,"complete","B","B_1PatExt_2AlexInt","distant-alex-quantised",1,"Introvert first","Introvert","distant","I felt distant <br>from them",21,37,35,32,25,"Introvert"
11665444,"complete","B","B_1PatExt_2AlexInt","understood-pat-quantised",5,"Introvert first","Extrovert","understood","I felt that <br>they understood me",21,37,35,32,25,"Extrovert"
11665444,"complete","B","B_1PatExt_2AlexInt","understood-alex-quantised",5,"Introvert first","Introvert","understood","I felt that <br>they understood me",21,37,35,32,25,"Introvert"
11665444,"complete","B","B_1PatExt_2AlexInt","different-pat-quantised",2,"Introvert first","Extrovert","different","I felt that they were <br>different from me",21,37,35,32,25,"Extrovert"
11665444,"complete","B","B_1PatExt_2AlexInt","different-alex-quantised",1,"Introvert first","Introvert","different","I felt that they were <br>different from me",21,37,35,32,25,"Introvert"
11665444,"complete","B","B_1PatExt_2AlexInt","chat-again-pat-quantised",5,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",21,37,35,32,25,"Extrovert"
11665444,"complete","B","B_1PatExt_2AlexInt","chat-again-alex-quantised",5,"Introvert first","Introvert","chat-again","I would chat <br>with them again",21,37,35,32,25,"Introvert"
11665450,"complete","B","B_2AlexInt_1PatExt","similar-alex-quantised",5,"Extrovert first","Introvert","similar","I felt that <br>we are similar",15,33,42,27,26,"Introvert"
11665450,"complete","B","B_2AlexInt_1PatExt","similar-pat-quantised",5,"Extrovert first","Extrovert","similar","I felt that <br>we are similar",15,33,42,27,26,"Extrovert"
11665450,"complete","B","B_2AlexInt_1PatExt","enjoy-alex-quantised",5,"Extrovert first","Introvert","enjoy","I enjoyed our <br>conversation",15,33,42,27,26,"Introvert"
11665450,"complete","B","B_2AlexInt_1PatExt","enjoy-pat-quantised",5,"Extrovert first","Extrovert","enjoy","I enjoyed our <br>conversation",15,33,42,27,26,"Extrovert"
11665450,"complete","B","B_2AlexInt_1PatExt","distant-alex-quantised",2,"Extrovert first","Introvert","distant","I felt distant <br>from them",15,33,42,27,26,"Introvert"
11665450,"complete","B","B_2AlexInt_1PatExt","distant-pat-quantised",1,"Extrovert first","Extrovert","distant","I felt distant <br>from them",15,33,42,27,26,"Extrovert"
11665450,"complete","B","B_2AlexInt_1PatExt","understood-alex-quantised",4,"Extrovert first","Introvert","understood","I felt that <br>they understood me",15,33,42,27,26,"Introvert"
11665450,"complete","B","B_2AlexInt_1PatExt","understood-pat-quantised",5,"Extrovert first","Extrovert","understood","I felt that <br>they understood me",15,33,42,27,26,"Extrovert"
11665450,"complete","B","B_2AlexInt_1PatExt","different-alex-quantised",2,"Extrovert first","Introvert","different","I felt that they were <br>different from me",15,33,42,27,26,"Introvert"
11665450,"complete","B","B_2AlexInt_1PatExt","different-pat-quantised",3,"Extrovert first","Extrovert","different","I felt that they were <br>different from me",15,33,42,27,26,"Extrovert"
11665450,"complete","B","B_2AlexInt_1PatExt","chat-again-alex-quantised",5,"Extrovert first","Introvert","chat-again","I would chat <br>with them again",15,33,42,27,26,"Introvert"
11665450,"complete","B","B_2AlexInt_1PatExt","chat-again-pat-quantised",5,"Extrovert first","Extrovert","chat-again","I would chat <br>with them again",15,33,42,27,26,"Extrovert"
11665465,"complete","B","B_1PatExt_2AlexInt","similar-pat-quantised",5,"Introvert first","Extrovert","similar","I felt that <br>we are similar",21,29,29,26,41,"Extrovert"
11665465,"complete","B","B_1PatExt_2AlexInt","similar-alex-quantised",2,"Introvert first","Introvert","similar","I felt that <br>we are similar",21,29,29,26,41,"Introvert"
11665465,"complete","B","B_1PatExt_2AlexInt","enjoy-pat-quantised",5,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",21,29,29,26,41,"Extrovert"
11665465,"complete","B","B_1PatExt_2AlexInt","enjoy-alex-quantised",2,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",21,29,29,26,41,"Introvert"
11665465,"complete","B","B_1PatExt_2AlexInt","distant-pat-quantised",1,"Introvert first","Extrovert","distant","I felt distant <br>from them",21,29,29,26,41,"Extrovert"
11665465,"complete","B","B_1PatExt_2AlexInt","distant-alex-quantised",5,"Introvert first","Introvert","distant","I felt distant <br>from them",21,29,29,26,41,"Introvert"
11665465,"complete","B","B_1PatExt_2AlexInt","understood-pat-quantised",5,"Introvert first","Extrovert","understood","I felt that <br>they understood me",21,29,29,26,41,"Extrovert"
11665465,"complete","B","B_1PatExt_2AlexInt","understood-alex-quantised",1,"Introvert first","Introvert","understood","I felt that <br>they understood me",21,29,29,26,41,"Introvert"
11665465,"complete","B","B_1PatExt_2AlexInt","different-pat-quantised",2,"Introvert first","Extrovert","different","I felt that they were <br>different from me",21,29,29,26,41,"Extrovert"
11665465,"complete","B","B_1PatExt_2AlexInt","different-alex-quantised",4,"Introvert first","Introvert","different","I felt that they were <br>different from me",21,29,29,26,41,"Introvert"
11665465,"complete","B","B_1PatExt_2AlexInt","chat-again-pat-quantised",5,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",21,29,29,26,41,"Extrovert"
11665465,"complete","B","B_1PatExt_2AlexInt","chat-again-alex-quantised",2,"Introvert first","Introvert","chat-again","I would chat <br>with them again",21,29,29,26,41,"Introvert"
11665605,"complete","B","B_1PatExt_2AlexInt","similar-pat-quantised",4,"Introvert first","Extrovert","similar","I felt that <br>we are similar",23,28,33,25,36,"Extrovert"
11665605,"complete","B","B_1PatExt_2AlexInt","similar-alex-quantised",2,"Introvert first","Introvert","similar","I felt that <br>we are similar",23,28,33,25,36,"Introvert"
11665605,"complete","B","B_1PatExt_2AlexInt","enjoy-pat-quantised",4,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",23,28,33,25,36,"Extrovert"
11665605,"complete","B","B_1PatExt_2AlexInt","enjoy-alex-quantised",4,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",23,28,33,25,36,"Introvert"
11665605,"complete","B","B_1PatExt_2AlexInt","distant-pat-quantised",2,"Introvert first","Extrovert","distant","I felt distant <br>from them",23,28,33,25,36,"Extrovert"
11665605,"complete","B","B_1PatExt_2AlexInt","distant-alex-quantised",4,"Introvert first","Introvert","distant","I felt distant <br>from them",23,28,33,25,36,"Introvert"
11665605,"complete","B","B_1PatExt_2AlexInt","understood-pat-quantised",4,"Introvert first","Extrovert","understood","I felt that <br>they understood me",23,28,33,25,36,"Extrovert"
11665605,"complete","B","B_1PatExt_2AlexInt","understood-alex-quantised",3,"Introvert first","Introvert","understood","I felt that <br>they understood me",23,28,33,25,36,"Introvert"
11665605,"complete","B","B_1PatExt_2AlexInt","different-pat-quantised",2,"Introvert first","Extrovert","different","I felt that they were <br>different from me",23,28,33,25,36,"Extrovert"
11665605,"complete","B","B_1PatExt_2AlexInt","different-alex-quantised",4,"Introvert first","Introvert","different","I felt that they were <br>different from me",23,28,33,25,36,"Introvert"
11665605,"complete","B","B_1PatExt_2AlexInt","chat-again-pat-quantised",4,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",23,28,33,25,36,"Extrovert"
11665605,"complete","B","B_1PatExt_2AlexInt","chat-again-alex-quantised",3,"Introvert first","Introvert","chat-again","I would chat <br>with them again",23,28,33,25,36,"Introvert"
11665637,"complete","B","B_2AlexInt_1PatExt","similar-alex-quantised",2,"Extrovert first","Introvert","similar","I felt that <br>we are similar",26,27,28,23,38,"Introvert"
11665637,"complete","B","B_2AlexInt_1PatExt","similar-pat-quantised",4,"Extrovert first","Extrovert","similar","I felt that <br>we are similar",26,27,28,23,38,"Extrovert"
11665637,"complete","B","B_2AlexInt_1PatExt","enjoy-alex-quantised",5,"Extrovert first","Introvert","enjoy","I enjoyed our <br>conversation",26,27,28,23,38,"Introvert"
11665637,"complete","B","B_2AlexInt_1PatExt","enjoy-pat-quantised",5,"Extrovert first","Extrovert","enjoy","I enjoyed our <br>conversation",26,27,28,23,38,"Extrovert"
11665637,"complete","B","B_2AlexInt_1PatExt","distant-alex-quantised",4,"Extrovert first","Introvert","distant","I felt distant <br>from them",26,27,28,23,38,"Introvert"
11665637,"complete","B","B_2AlexInt_1PatExt","distant-pat-quantised",1,"Extrovert first","Extrovert","distant","I felt distant <br>from them",26,27,28,23,38,"Extrovert"
11665637,"complete","B","B_2AlexInt_1PatExt","understood-alex-quantised",4,"Extrovert first","Introvert","understood","I felt that <br>they understood me",26,27,28,23,38,"Introvert"
11665637,"complete","B","B_2AlexInt_1PatExt","understood-pat-quantised",5,"Extrovert first","Extrovert","understood","I felt that <br>they understood me",26,27,28,23,38,"Extrovert"
11665637,"complete","B","B_2AlexInt_1PatExt","different-alex-quantised",4,"Extrovert first","Introvert","different","I felt that they were <br>different from me",26,27,28,23,38,"Introvert"
11665637,"complete","B","B_2AlexInt_1PatExt","different-pat-quantised",2,"Extrovert first","Extrovert","different","I felt that they were <br>different from me",26,27,28,23,38,"Extrovert"
11665637,"complete","B","B_2AlexInt_1PatExt","chat-again-alex-quantised",5,"Extrovert first","Introvert","chat-again","I would chat <br>with them again",26,27,28,23,38,"Introvert"
11665637,"complete","B","B_2AlexInt_1PatExt","chat-again-pat-quantised",5,"Extrovert first","Extrovert","chat-again","I would chat <br>with them again",26,27,28,23,38,"Extrovert"
11665717,"complete","B","B_2AlexInt_1PatExt","similar-alex-quantised",4,"Extrovert first","Introvert","similar","I felt that <br>we are similar",26,29,30,20,39,"Introvert"
11665717,"complete","B","B_2AlexInt_1PatExt","similar-pat-quantised",5,"Extrovert first","Extrovert","similar","I felt that <br>we are similar",26,29,30,20,39,"Extrovert"
11665717,"complete","B","B_2AlexInt_1PatExt","enjoy-alex-quantised",4,"Extrovert first","Introvert","enjoy","I enjoyed our <br>conversation",26,29,30,20,39,"Introvert"
11665717,"complete","B","B_2AlexInt_1PatExt","enjoy-pat-quantised",5,"Extrovert first","Extrovert","enjoy","I enjoyed our <br>conversation",26,29,30,20,39,"Extrovert"
11665717,"complete","B","B_2AlexInt_1PatExt","distant-alex-quantised",2,"Extrovert first","Introvert","distant","I felt distant <br>from them",26,29,30,20,39,"Introvert"
11665717,"complete","B","B_2AlexInt_1PatExt","distant-pat-quantised",1,"Extrovert first","Extrovert","distant","I felt distant <br>from them",26,29,30,20,39,"Extrovert"
11665717,"complete","B","B_2AlexInt_1PatExt","understood-alex-quantised",4,"Extrovert first","Introvert","understood","I felt that <br>they understood me",26,29,30,20,39,"Introvert"
11665717,"complete","B","B_2AlexInt_1PatExt","understood-pat-quantised",5,"Extrovert first","Extrovert","understood","I felt that <br>they understood me",26,29,30,20,39,"Extrovert"
11665717,"complete","B","B_2AlexInt_1PatExt","different-alex-quantised",2,"Extrovert first","Introvert","different","I felt that they were <br>different from me",26,29,30,20,39,"Introvert"
11665717,"complete","B","B_2AlexInt_1PatExt","different-pat-quantised",1,"Extrovert first","Extrovert","different","I felt that they were <br>different from me",26,29,30,20,39,"Extrovert"
11665717,"complete","B","B_2AlexInt_1PatExt","chat-again-alex-quantised",4,"Extrovert first","Introvert","chat-again","I would chat <br>with them again",26,29,30,20,39,"Introvert"
11665717,"complete","B","B_2AlexInt_1PatExt","chat-again-pat-quantised",5,"Extrovert first","Extrovert","chat-again","I would chat <br>with them again",26,29,30,20,39,"Extrovert"
11665781,"complete","B","B_2AlexInt_1PatExt","similar-alex-quantised",2,"Extrovert first","Introvert","similar","I felt that <br>we are similar",20,24,25,25,38,"Introvert"
11665781,"complete","B","B_2AlexInt_1PatExt","similar-pat-quantised",4,"Extrovert first","Extrovert","similar","I felt that <br>we are similar",20,24,25,25,38,"Extrovert"
11665781,"complete","B","B_2AlexInt_1PatExt","enjoy-alex-quantised",4,"Extrovert first","Introvert","enjoy","I enjoyed our <br>conversation",20,24,25,25,38,"Introvert"
11665781,"complete","B","B_2AlexInt_1PatExt","enjoy-pat-quantised",4,"Extrovert first","Extrovert","enjoy","I enjoyed our <br>conversation",20,24,25,25,38,"Extrovert"
11665781,"complete","B","B_2AlexInt_1PatExt","distant-alex-quantised",2,"Extrovert first","Introvert","distant","I felt distant <br>from them",20,24,25,25,38,"Introvert"
11665781,"complete","B","B_2AlexInt_1PatExt","distant-pat-quantised",2,"Extrovert first","Extrovert","distant","I felt distant <br>from them",20,24,25,25,38,"Extrovert"
11665781,"complete","B","B_2AlexInt_1PatExt","understood-alex-quantised",4,"Extrovert first","Introvert","understood","I felt that <br>they understood me",20,24,25,25,38,"Introvert"
11665781,"complete","B","B_2AlexInt_1PatExt","understood-pat-quantised",4,"Extrovert first","Extrovert","understood","I felt that <br>they understood me",20,24,25,25,38,"Extrovert"
11665781,"complete","B","B_2AlexInt_1PatExt","different-alex-quantised",2,"Extrovert first","Introvert","different","I felt that they were <br>different from me",20,24,25,25,38,"Introvert"
11665781,"complete","B","B_2AlexInt_1PatExt","different-pat-quantised",2,"Extrovert first","Extrovert","different","I felt that they were <br>different from me",20,24,25,25,38,"Extrovert"
11665781,"complete","B","B_2AlexInt_1PatExt","chat-again-alex-quantised",4,"Extrovert first","Introvert","chat-again","I would chat <br>with them again",20,24,25,25,38,"Introvert"
11665781,"complete","B","B_2AlexInt_1PatExt","chat-again-pat-quantised",4,"Extrovert first","Extrovert","chat-again","I would chat <br>with them again",20,24,25,25,38,"Extrovert"
11665846,"complete","B","B_1PatExt_2AlexInt","similar-pat-quantised",3,"Introvert first","Extrovert","similar","I felt that <br>we are similar",32,31,29,25,31,"Extrovert"
11665846,"complete","B","B_1PatExt_2AlexInt","similar-alex-quantised",1,"Introvert first","Introvert","similar","I felt that <br>we are similar",32,31,29,25,31,"Introvert"
11665846,"complete","B","B_1PatExt_2AlexInt","enjoy-pat-quantised",1,"Introvert first","Extrovert","enjoy","I enjoyed our <br>conversation",32,31,29,25,31,"Extrovert"
11665846,"complete","B","B_1PatExt_2AlexInt","enjoy-alex-quantised",1,"Introvert first","Introvert","enjoy","I enjoyed our <br>conversation",32,31,29,25,31,"Introvert"
11665846,"complete","B","B_1PatExt_2AlexInt","distant-pat-quantised",5,"Introvert first","Extrovert","distant","I felt distant <br>from them",32,31,29,25,31,"Extrovert"
11665846,"complete","B","B_1PatExt_2AlexInt","distant-alex-quantised",5,"Introvert first","Introvert","distant","I felt distant <br>from them",32,31,29,25,31,"Introvert"
11665846,"complete","B","B_1PatExt_2AlexInt","understood-pat-quantised",1,"Introvert first","Extrovert","understood","I felt that <br>they understood me",32,31,29,25,31,"Extrovert"
11665846,"complete","B","B_1PatExt_2AlexInt","understood-alex-quantised",1,"Introvert first","Introvert","understood","I felt that <br>they understood me",32,31,29,25,31,"Introvert"
11665846,"complete","B","B_1PatExt_2AlexInt","different-pat-quantised",5,"Introvert first","Extrovert","different","I felt that they were <br>different from me",32,31,29,25,31,"Extrovert"
11665846,"complete","B","B_1PatExt_2AlexInt","different-alex-quantised",5,"Introvert first","Introvert","different","I felt that they were <br>different from me",32,31,29,25,31,"Introvert"
11665846,"complete","B","B_1PatExt_2AlexInt","chat-again-pat-quantised",1,"Introvert first","Extrovert","chat-again","I would chat <br>with them again",32,31,29,25,31,"Extrovert"
